Date,ID,Weight (g),VWC %,Soil Temp (Celsius),Interval Watering,Moisture Watering,Scale Watering,Growth (g),Calculated Growth (g),Max weight (g)
2021-08-07 19:12:32 IDT,23035,3412.82739,37.6,31.71,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:12:54 IDT,23036,3411.83765,37.6,31.72,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:13:16 IDT,23037,3416.65918,37.7,31.68,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:13:38 IDT,23038,3418.70752,37.7,31.68,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:13:59 IDT,23039,3414.75806,37.7,31.66,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:14:21 IDT,23040,3412.19043,37.6,31.66,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:14:43 IDT,23041,3418.75635,37.7,31.67,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:15:05 IDT,23042,3411.07324,37.6,31.66,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:15:27 IDT,23043,3399.07812,37.7,31.67,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:15:49 IDT,23044,3389.86597,37.7,31.65,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:16:10 IDT,23045,3387.98437,37.7,31.65,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:16:32 IDT,23046,3393.84473,37.7,31.65,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:16:54 IDT,23047,3396.49097,37.6,31.63,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:17:16 IDT,23048,3394.54053,37.7,31.62,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:17:38 IDT,23049,3394.13892,37.7,31.62,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:18:00 IDT,23050,3389.79736,37.7,31.62,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:18:21 IDT,23051,3391.58105,37.8,31.61,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:18:43 IDT,23052,3403.47827,37.6,31.61,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:19:05 IDT,23053,3414.38574,37.7,31.59,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:19:28 IDT,23054,3413.92505,37.6,31.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:19:49 IDT,23055,3414.27783,37.7,31.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:20:11 IDT,23056,3406.53589,37.6,31.56,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:20:33 IDT,23057,3411.19092,37.7,31.5,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:20:55 IDT,23058,3413.5625,37.6,31.52,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:21:17 IDT,23059,3408.72119,37.6,31.48,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:21:39 IDT,23060,3414.41504,37.6,31.51,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:22:00 IDT,23061,3411.05371,37.6,31.45,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:22:22 IDT,23062,3417.40405,37.6,31.48,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:22:44 IDT,23063,3416.28687,37.6,31.47,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:23:06 IDT,23064,3416.11035,37.5,31.46,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:23:28 IDT,23065,3407.56494,37.6,31.46,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:23:50 IDT,23066,3409.74048,37.5,31.45,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:24:12 IDT,23067,3418.52124,37.6,31.44,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:24:34 IDT,23068,3416.2085,37.5,31.44,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:24:56 IDT,23069,3413.93481,37.5,31.47,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:25:18 IDT,23070,3408.79956,37.5,31.43,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:25:40 IDT,23071,3411.55347,37.5,31.45,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:26:02 IDT,23072,3415.81641,37.5,31.43,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:26:23 IDT,23073,3415.79687,37.4,31.45,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:26:45 IDT,23074,3417.64917,37.5,31.46,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:27:07 IDT,23075,3437.74878,37.6,31.41,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:27:29 IDT,23076,3443.6582,37.5,31.42,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:27:51 IDT,23077,3444.80493,37.5,31.45,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:28:14 IDT,23078,3446.77466,37.6,31.4,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:28:38 IDT,23079,3441.14941,37.5,31.41,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:28:59 IDT,23080,3446.55908,37.5,31.42,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:29:21 IDT,23081,3443.69751,37.5,31.39,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:29:43 IDT,23082,3447.68604,37.5,31.38,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:30:05 IDT,23083,3441.41406,37.5,31.36,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:30:26 IDT,23084,3424.52856,37.5,31.35,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:30:48 IDT,23085,3410.55396,37.5,31.34,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:31:11 IDT,23086,3409.77954,37.5,31.34,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:31:33 IDT,23087,3412.2002,37.5,31.34,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:31:55 IDT,23088,3408.98584,37.5,31.3,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:32:17 IDT,23089,3411.67114,37.5,31.3,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:32:39 IDT,23090,3411.42603,37.5,31.28,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:33:01 IDT,23091,3409.37793,37.5,31.27,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:33:22 IDT,23092,3407.26099,37.5,31.28,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:33:44 IDT,23093,3413.95435,37.5,31.28,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:34:06 IDT,23094,3409.79932,37.5,31.26,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:34:28 IDT,23095,3403.41943,37.4,31.28,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:34:50 IDT,23096,3396.62793,37.4,31.26,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:35:12 IDT,23097,3391.88477,37.5,31.28,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:35:33 IDT,23098,3397.17676,37.5,31.27,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:35:55 IDT,23099,3401.21436,37.5,31.26,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:36:17 IDT,23100,3398.55859,37.4,31.25,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:36:39 IDT,23101,3398.80371,37.5,31.25,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:37:01 IDT,23102,3405.70288,37.4,31.24,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:37:23 IDT,23103,3409.03491,37.4,31.21,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:37:44 IDT,23104,3414.39551,37.5,31.18,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:38:06 IDT,23105,3391.50269,37.2,31.18,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:38:28 IDT,23106,3379.71313,37.5,31.13,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:38:50 IDT,23107,3376.79297,37.4,31.12,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:39:12 IDT,23108,3378.17456,37.4,31.12,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:39:34 IDT,23109,3379.44873,37.4,31.11,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:39:56 IDT,23110,3382.60425,37.5,31.08,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:40:17 IDT,23111,3382.63354,37.5,31.09,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:40:39 IDT,23112,3403.37036,37.4,31.07,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:41:01 IDT,23113,3404.77173,37.4,31.09,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:41:23 IDT,23114,3408.19214,37.5,31.09,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:41:45 IDT,23115,3415.06177,37.5,31.09,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:42:07 IDT,23116,3409.94629,37.5,31.07,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:42:28 IDT,23117,3406.91797,37.5,31.1,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:42:50 IDT,23118,3407.87842,37.4,31.09,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:43:12 IDT,23119,3407.39819,37,31.1,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:43:34 IDT,23120,3406.20264,37.4,31.1,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:43:56 IDT,23121,3412.75879,37.5,31.06,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:44:18 IDT,23122,3413.48413,37.4,31.05,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:44:40 IDT,23123,3406.82007,37.3,31.05,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:45:02 IDT,23124,3401.70435,37.4,31.04,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:45:23 IDT,23125,3400.72437,37.5,31.01,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:45:45 IDT,23126,3401.25366,37.4,31,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:46:07 IDT,23127,3398.58813,37.4,31,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:46:29 IDT,23128,3402.42969,37.5,30.97,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:46:51 IDT,23129,3393.72729,37.4,31,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:47:13 IDT,23130,3397.78442,37.4,30.99,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:47:35 IDT,23131,3400.87134,37.4,30.99,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:47:57 IDT,23132,3406.01636,37.5,30.98,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:48:18 IDT,23133,3400.38135,37.5,30.96,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:48:40 IDT,23134,3397.43164,37.4,30.95,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:49:02 IDT,23135,3397.44141,37.4,30.96,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:49:24 IDT,23136,3394.08984,37.5,30.97,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:49:47 IDT,23137,3390.85596,37.4,30.96,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:50:09 IDT,23138,3392.26709,37.3,30.95,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:50:31 IDT,23139,3393.59985,37.5,30.96,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:50:53 IDT,23140,3403.3606,37.4,30.97,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:51:15 IDT,23141,3402.62573,37.5,30.98,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:51:36 IDT,23142,3397.2063,37.4,30.97,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:51:58 IDT,23143,3398.64673,37.4,30.96,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:52:20 IDT,23144,3404.6543,37.4,30.97,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:52:42 IDT,23145,3409.29956,37.5,30.93,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:53:04 IDT,23146,3410.03442,37.4,30.93,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:53:26 IDT,23147,3405.16382,37.4,30.95,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:53:47 IDT,23148,3401.03809,37.4,30.94,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:54:10 IDT,23149,3403.18433,37.5,30.93,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:54:32 IDT,23150,3395.9812,37.4,30.93,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:54:53 IDT,23151,3399.48975,37.5,30.96,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:55:15 IDT,23152,3393.42334,37.4,30.91,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:55:37 IDT,23153,3396.39282,37.4,30.92,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:55:59 IDT,23154,3404.83057,37.4,30.93,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:56:21 IDT,23155,3399.48975,37.5,30.91,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:56:43 IDT,23156,3396.84375,37.4,30.89,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:57:05 IDT,23157,3393.28613,37.5,30.9,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:57:26 IDT,23158,3396.81421,37.4,30.89,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:57:48 IDT,23159,3394.43286,37.5,30.86,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:58:10 IDT,23160,3400.10693,37.4,30.87,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:58:32 IDT,23161,3402.50806,37.4,30.86,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:58:54 IDT,23162,3400.09717,37.5,30.84,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:59:15 IDT,23163,3404.80127,37.4,30.85,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:59:37 IDT,23164,3404.70337,37.4,30.83,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 19:59:59 IDT,23165,3402.57666,37.4,30.83,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:00:21 IDT,23166,3408.22144,37.4,30.85,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:00:43 IDT,23167,3408.57422,37.4,30.83,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:01:04 IDT,23168,3403.03735,37.4,30.82,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:01:26 IDT,23169,3404.48755,37.5,30.86,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:01:48 IDT,23170,3404.64453,37.4,30.84,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:02:10 IDT,23171,3406.22217,37.4,30.88,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:02:32 IDT,23172,3398.49976,37.4,30.86,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:02:53 IDT,23173,3403.35083,37.3,30.86,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:03:16 IDT,23174,3402.20435,37.4,30.84,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:03:37 IDT,23175,3402.16504,37.4,30.8,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:03:59 IDT,23176,3406.64355,37.4,30.82,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:04:21 IDT,23177,3410.06396,37.5,30.82,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:04:43 IDT,23178,3407.66284,37.3,30.81,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:05:05 IDT,23179,3398.03931,37.4,30.79,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:05:27 IDT,23180,3394.44263,37.4,30.81,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:05:49 IDT,23181,3391.28711,37.5,30.79,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:06:11 IDT,23182,3388.02368,37.4,30.77,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:06:32 IDT,23183,3389.44458,37.4,30.75,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:06:54 IDT,23184,3388.50391,37.4,30.74,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:07:16 IDT,23185,3394.57983,37.4,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:07:38 IDT,23186,3395.78516,37.5,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:08:00 IDT,23187,3400.51855,37.4,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:08:22 IDT,23188,3402.19434,37.5,30.74,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:08:43 IDT,23189,3405.29126,37.4,30.72,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:09:05 IDT,23190,3403.90942,37.4,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:09:27 IDT,23191,3404.86987,37.3,30.72,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:09:49 IDT,23192,3403.87036,37.3,30.72,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:10:11 IDT,23193,3403.44873,37.5,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:10:33 IDT,23194,3402.802,37.4,30.75,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:10:54 IDT,23195,3402.81177,37.4,30.69,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:11:18 IDT,23196,3403.99756,37.5,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:11:39 IDT,23197,3404.49756,37.5,30.73,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:12:01 IDT,23198,3403.14502,37.6,30.74,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:12:23 IDT,23199,3403.52734,37.5,30.69,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:12:45 IDT,23200,3402.53735,37.6,30.72,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:13:06 IDT,23201,3406.92773,37.6,30.69,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:13:28 IDT,23202,3407.32959,37.6,30.7,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:13:50 IDT,23203,3403.65454,37.6,30.7,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:14:12 IDT,23204,3395.96167,37.2,30.69,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:14:34 IDT,23205,3399.91113,37.4,30.71,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:14:56 IDT,23206,3401.83179,37.5,30.65,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:15:17 IDT,23207,3400.29321,37.4,30.65,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:15:40 IDT,23208,3402.90991,37.4,30.66,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:16:02 IDT,23209,3405.4873,37.4,30.64,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:16:24 IDT,23210,3407.40796,37.5,30.66,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:16:45 IDT,23211,3408.8584,37.4,30.64,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:17:07 IDT,23212,3406.31055,37.4,30.63,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:17:29 IDT,23213,3401.40063,37.5,30.63,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:17:51 IDT,23214,3405.24219,37.4,30.67,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:18:13 IDT,23215,3392.61987,37.4,30.62,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:18:35 IDT,23216,3392.94336,37.5,30.63,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:18:57 IDT,23217,3395.1189,37.6,30.63,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:19:18 IDT,23218,3394.07031,37.5,30.63,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:19:40 IDT,23219,3394.98169,37.4,30.64,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:20:02 IDT,23220,3394.11914,37.5,30.62,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:20:24 IDT,23221,3398.48999,37.4,30.61,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:20:46 IDT,23222,3402.22388,37.4,30.59,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:21:07 IDT,23223,3394.57983,37.5,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:21:29 IDT,23224,3404.37988,37.5,30.59,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:21:51 IDT,23225,3402.06714,37.4,30.61,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:22:13 IDT,23226,3403.29199,37.5,30.6,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:22:35 IDT,23227,3396.06934,37.5,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:22:57 IDT,23228,3401.92017,37.5,30.61,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:23:18 IDT,23229,3403.61548,37.3,30.6,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:23:41 IDT,23230,3400.45996,37.4,30.6,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:24:02 IDT,23231,3401.61621,37.5,30.6,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:24:24 IDT,23232,3400.41089,37.5,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:24:46 IDT,23233,3394.72681,37.6,30.59,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:25:08 IDT,23234,3403.61548,37.6,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:25:31 IDT,23235,3402.45898,37.6,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:25:53 IDT,23236,3400.56763,37.6,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:26:14 IDT,23237,3402.97852,37.6,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:26:36 IDT,23238,3397.03955,37.4,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:26:58 IDT,23239,3400.29321,37.5,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:27:20 IDT,23240,3402.41016,37.6,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:27:42 IDT,23241,3402.41992,37.6,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:28:04 IDT,23242,3398.34302,37.5,30.59,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:28:26 IDT,23243,3401.08716,37.6,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:28:48 IDT,23244,3399.83276,37.4,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:29:10 IDT,23245,3398.21558,37.5,30.56,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:29:32 IDT,23246,3397.05933,37.5,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:29:54 IDT,23247,3393.76636,37.4,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:30:15 IDT,23248,3399.87183,37.4,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:30:39 IDT,23249,3404.25244,37.4,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:31:00 IDT,23250,3400.7146,37.4,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:31:22 IDT,23251,3397.1377,37.5,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:31:44 IDT,23252,3401.00854,37.4,30.56,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:32:06 IDT,23253,3401.95923,37.5,30.56,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:32:28 IDT,23254,3403.71338,37.5,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:32:50 IDT,23255,3399.57788,37,30.58,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:33:11 IDT,23256,3396.07935,37.5,30.57,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:33:33 IDT,23257,3396.5105,37.5,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:33:55 IDT,23258,3396.24585,37.5,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:34:17 IDT,23259,3391.22827,37.4,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:34:39 IDT,23260,3398.04907,37.5,30.53,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:35:01 IDT,23261,3390.64014,37.4,30.52,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:35:22 IDT,23262,3397.91187,37.5,30.54,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:35:44 IDT,23263,3407.56494,37.4,30.54,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:36:06 IDT,23264,3398.92114,37.4,30.54,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:36:28 IDT,23265,3395.27563,37.5,30.53,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:36:50 IDT,23266,3398.24512,37.3,30.54,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:37:12 IDT,23267,3398.45093,37.4,30.55,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:37:33 IDT,23268,3403.00781,37.4,30.53,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:37:55 IDT,23269,3400.93994,37.2,30.54,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:38:17 IDT,23270,3396.90234,37.4,30.52,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:38:39 IDT,23271,3395.02075,37.4,30.51,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:39:01 IDT,23272,3394.78564,37.3,30.52,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:39:23 IDT,23273,3393.8938,37.4,30.5,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:39:45 IDT,23274,3396.0498,37.3,30.51,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:40:07 IDT,23275,3393.56055,37.5,30.49,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:40:29 IDT,23276,3399.15649,37.3,30.51,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:40:51 IDT,23277,3394.12915,37.4,30.5,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:41:12 IDT,23278,3401.3811,37.4,30.49,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:41:34 IDT,23279,3397.48071,37.3,30.48,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:41:56 IDT,23280,3397.61792,37.4,30.48,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:42:18 IDT,23281,3390.33643,37.3,30.49,0,0,0,753.55664,461.68164,4561.68164
2021-08-07 20:42:40 IDT,23282,3399.88159,37.3,30.46,0,0,0,753.55664,461.68164,4561.68164
